year,horizon,cost_ratio,policy,threshold,n,events,tp,fp,fn,tn,recall,precision,false_alarm_rate,alarm_share,total_cost,cost_per_100
2025,0,5,residual_bayes,0.16666666666666666,407,72,50,92,22,243,0.6944444444444444,0.352112676056338,0.2746268656716418,0.3488943488943489,202.0,49.631449631449634
2025,0,5,always_alarm,0.0,407,72,72,335,0,0,1.0,0.1769041769041769,1.0,1.0,335.0,82.30958230958231
2025,0,5,never_alarm,2.0,407,72,0,0,72,335,0.0,,0.0,0.0,360.0,88.45208845208845
2025,0,10,logistic_empirical,0.19287855341100044,407,72,47,70,25,265,0.6527777777777778,0.4017094017094017,0.208955223880597,0.28746928746928746,320.0,78.62407862407862
2025,0,10,logistic_bayes,0.09090909090909091,407,72,63,201,9,134,0.875,0.23863636363636365,0.6,0.6486486486486487,291.0,71.49877149877149
2025,0,10,logistic_fixed_030,0.3,407,72,19,21,53,314,0.2638888888888889,0.475,0.0626865671641791,0.09828009828009827,551.0,135.38083538083538
2025,0,10,residual_bayes,0.09090909090909091,407,72,60,160,12,175,0.8333333333333334,0.2727272727272727,0.47761194029850745,0.5405405405405406,280.0,68.7960687960688
2025,0,10,always_alarm,0.0,407,72,72,335,0,0,1.0,0.1769041769041769,1.0,1.0,335.0,82.30958230958231
2025,0,10,never_alarm,2.0,407,72,0,0,72,335,0.0,,0.0,0.0,720.0,176.9041769041769
2025,0,20,logistic_empirical,0.09642163479361295,407,72,62,192,10,143,0.8611111111111112,0.2440944881889764,0.573134328358209,0.6240786240786241,392.0,96.31449631449631
2025,0,20,logistic_bayes,0.047619047619047616,407,72,66,268,6,67,0.9166666666666666,0.19760479041916168,0.8,0.8206388206388207,388.0,95.33169533169533
2025,0,20,logistic_fixed_030,0.3,407,72,19,21,53,314,0.2638888888888889,0.475,0.0626865671641791,0.09828009828009827,1081.0,265.6019656019656
2025,0,20,residual_bayes,0.047619047619047616,407,72,64,254,8,81,0.8888888888888888,0.20125786163522014,0.7582089552238805,0.7813267813267813,414.0,101.71990171990173
2025,0,20,always_alarm,0.0,407,72,72,335,0,0,1.0,0.1769041769041769,1.0,1.0,335.0,82.30958230958231
2025,0,20,never_alarm,2.0,407,72,0,0,72,335,0.0,,0.0,0.0,1440.0,353.8083538083538
2025,0,50,logistic_empirical,4.702938262683624e-05,407,72,70,334,2,1,0.9722222222222222,0.17326732673267325,0.9970149253731343,0.9926289926289926,434.0,106.63390663390663
2025,0,50,logistic_bayes,0.0196078431372549,407,72,68,305,4,30,0.9444444444444444,0.18230563002680966,0.9104477611940298,0.9164619164619164,505.0,124.07862407862409
2025,0,50,logistic_fixed_030,0.3,407,72,19,21,53,314,0.2638888888888889,0.475,0.0626865671641791,0.09828009828009827,2671.0,656.2653562653563
2025,0,50,residual_bayes,0.0196078431372549,407,72,68,310,4,25,0.9444444444444444,0.17989417989417988,0.9253731343283582,0.9287469287469288,510.0,125.30712530712532
2025,0,50,always_alarm,0.0,407,72,72,335,0,0,1.0,0.1769041769041769,1.0,1.0,335.0,82.30958230958231
2025,0,50,never_alarm,2.0,407,72,0,0,72,335,0.0,,0.0,0.0,3600.0,884.5208845208845
2025,60,1,logistic_empirical,0.9407226494001523,409,72,0,0,72,337,0.0,,0.0,0.0,72.0,17.6039119804401
2025,60,1,logistic_bayes,0.5,409,72,3,5,69,332,0.041666666666666664,0.375,0.01483679525222552,0.019559902200488997,74.0,18.09290953545232
2025,60,1,logistic_fixed_030,0.3,409,72,8,18,64,319,0.1111111111111111,0.3076923076923077,0.05341246290801187,0.06356968215158924,82.0,20.048899755501225
2025,60,1,residual_bayes,0.5,409,72,5,6,67,331,0.06944444444444445,0.45454545454545453,0.017804154302670624,0.02689486552567237,73.0,17.84841075794621
2025,60,1,always_alarm,0.0,409,72,72,337,0,0,1.0,0.17603911980440098,1.0,1.0,337.0,82.3960880195599
2025,60,1,never_alarm,2.0,409,72,0,0,72,337,0.0,,0.0,0.0,72.0,17.6039119804401
2025,60,2,logistic_empirical,0.2872469626651988,409,72,12,20,60,317,0.16666666666666666,0.375,0.05934718100890208,0.07823960880195599,140.0,34.229828850855746
2025,60,2,logistic_bayes,0.3333333333333333,409,72,8,10,64,327,0.1111111111111111,0.4444444444444444,0.02967359050445104,0.044009779951100246,138.0,33.74083129584352
2025,60,2,logistic_fixed_030,0.3,409,72,8,18,64,319,0.1111111111111111,0.3076923076923077,0.05341246290801187,0.06356968215158924,146.0,35.69682151589242
2025,60,2,residual_bayes,0.3333333333333333,409,72,9,12,63,325,0.125,0.42857142857142855,0.03560830860534125,0.05134474327628362,138.0,33.74083129584352
2025,60,2,always_alarm,0.0,409,72,72,337,0,0,1.0,0.17603911980440098,1.0,1.0,337.0,82.3960880195599
2025,60,2,never_alarm,2.0,409,72,0,0,72,337,0.0,,0.0,0.0,144.0,35.2078239608802
2025,60,5,logistic_empirical,0.27489697674314656,409,72,14,23,58,314,0.19444444444444445,0.3783783783783784,0.06824925816023739,0.09046454767726161,313.0,76.5281173594132
2025,60,5,logistic_bayes,0.16666666666666666,409,72,41,101,31,236,0.5694444444444444,0.2887323943661972,0.2997032640949555,0.3471882640586797,256.0,62.59168704156479
2025,60,5,logistic_fixed_030,0.3,409,72,8,18,64,319,0.1111111111111111,0.3076923076923077,0.05341246290801187,0.06356968215158924,338.0,82.64058679706602
2025,60,5,residual_bayes,0.16666666666666666,409,72,33,61,39,276,0.4583333333333333,0.35106382978723405,0.18100890207715134,0.22982885085574573,256.0,62.59168704156479
2025,60,5,always_alarm,0.0,409,72,72,337,0,0,1.0,0.17603911980440098,1.0,1.0,337.0,82.3960880195599
2025,60,5,never_alarm,2.0,409,72,0,0,72,337,0.0,,0.0,0.0,360.0,88.01955990220048
2025,60,10,logistic_empirical,0.11307113928779447,409,72,61,185,11,152,0.8472222222222222,0.24796747967479674,0.5489614243323442,0.6014669926650367,295.0,72.12713936430319
2025,60,10,logistic_bayes,0.09090909090909091,409,72,65,222,7,115,0.9027777777777778,0.2264808362369338,0.658753709198813,0.7017114914425427,292.0,71.39364303178483
2025,60,10,logistic_fixed_030,0.3,409,72,8,18,64,319,0.1111111111111111,0.3076923076923077,0.05341246290801187,0.06356968215158924,658.0,160.880195599022
2025,60,10,residual_bayes,0.09090909090909091,409,72,49,145,23,192,0.6805555555555556,0.25257731958762886,0.43026706231454004,0.4743276283618582,375.0,91.68704156479217
2025,60,10,always_alarm,0.0,409,72,72,337,0,0,1.0,0.17603911980440098,1.0,1.0,337.0,82.3960880195599
2025,60,10,never_alarm,2.0,409,72,0,0,72,337,0.0,,0.0,0.0,720.0,176.03911980440097
2025,60,20,logistic_empirical,0.09480441713685182,409,72,65,212,7,125,0.9027777777777778,0.23465703971119134,0.629080118694362,0.6772616136919315,352.0,86.06356968215158
2025,60,20,logistic_bayes,0.047619047619047616,409,72,66,283,6,54,0.9166666666666666,0.18911174785100288,0.8397626112759644,0.8533007334963325,403.0,98.53300733496333
2025,60,20,logistic_fixed_030,0.3,409,72,8,18,64,319,0.1111111111111111,0.3076923076923077,0.05341246290801187,0.06356968215158924,1298.0,317.359413202934
2025,60,20,residual_bayes,0.047619047619047616,409,72,65,237,7,100,0.9027777777777778,0.2152317880794702,0.7032640949554896,0.7383863080684596,377.0,92.1760391198044
2025,60,20,always_alarm,0.0,409,72,72,337,0,0,1.0,0.17603911980440098,1.0,1.0,337.0,82.3960880195599
2025,60,20,never_alarm,2.0,409,72,0,0,72,337,0.0,,0.0,0.0,1440.0,352.07823960880194
2025,60,50,logistic_empirical,0.0008831980084815796,409,72,71,332,1,5,0.9861111111111112,0.1761786600496278,0.9851632047477745,0.9853300733496333,382.0,93.39853300733496
2025,60,50,logistic_bayes,0.0196078431372549,409,72,68,311,4,26,0.9444444444444444,0.17941952506596306,0.9228486646884273,0.9266503667481663,511.0,124.93887530562347
2025,60,50,logistic_fixed_030,0.3,409,72,8,18,64,319,0.1111111111111111,0.3076923076923077,0.05341246290801187,0.06356968215158924,3218.0,786.79706601467
2025,60,50,residual_bayes,0.0196078431372549,409,72,68,301,4,36,0.9444444444444444,0.1842818428184282,0.8931750741839762,0.902200488997555,501.0,122.49388753056235
2025,60,50,always_alarm,0.0,409,72,72,337,0,0,1.0,0.17603911980440098,1.0,1.0,337.0,82.3960880195599
2025,60,50,never_alarm,2.0,409,72,0,0,72,337,0.0,,0.0,0.0,3600.0,880.1955990220049
2025,120,1,logistic_empirical,0.4511039673409241,412,73,0,1,73,338,0.0,0.0,0.0029498525073746312,0.0024271844660194173,74.0,17.96116504854369
2025,120,1,logistic_bayes,0.5,412,73,0,1,73,338,0.0,0.0,0.0029498525073746312,0.0024271844660194173,74.0,17.96116504854369
2025,120,1,logistic_fixed_030,0.3,412,73,8,5,65,334,0.1095890410958904,0.6153846153846154,0.014749262536873156,0.03155339805825243,70.0,16.990291262135923
2025,120,1,residual_bayes,0.5,412,73,4,3,69,336,0.0547945205479452,0.5714285714285714,0.008849557522123894,0.01699029126213592,72.0,17.475728155339805
2025,120,1,always_alarm,0.0,412,73,73,339,0,0,1.0,0.17718446601941748,1.0,1.0,339.0,82.28155339805825
2025,120,1,never_alarm,2.0,412,73,0,0,73,339,0.0,,0.0,0.0,73.0,17.718446601941746
2025,120,2,logistic_empirical,0.4511039673409241,412,73,0,1,73,338,0.0,0.0,0.0029498525073746312,0.0024271844660194173,147.0,35.67961165048544
2025,120,2,logistic_bayes,0.3333333333333333,412,73,5,5,68,334,0.0684931506849315,0.5,0.014749262536873156,0.024271844660194174,141.0,34.22330097087379
2025,120,2,logistic_fixed_030,0.3,412,73,8,5,65,334,0.1095890410958904,0.6153846153846154,0.014749262536873156,0.03155339805825243,135.0,32.76699029126214
2025,120,2,residual_bayes,0.3333333333333333,412,73,8,5,65,334,0.1095890410958904,0.6153846153846154,0.014749262536873156,0.03155339805825243,135.0,32.76699029126214
2025,120,2,always_alarm,0.0,412,73,73,339,0,0,1.0,0.17718446601941748,1.0,1.0,339.0,82.28155339805825
2025,120,2,never_alarm,2.0,412,73,0,0,73,339,0.0,,0.0,0.0,146.0,35.43689320388349
2025,120,5,logistic_empirical,0.2548108005021733,412,73,12,24,61,315,0.1643835616438356,0.3333333333333333,0.07079646017699115,0.08737864077669903,329.0,79.85436893203884
2025,120,5,logistic_bayes,0.16666666666666666,412,73,42,140,31,199,0.5753424657534246,0.23076923076923078,0.41297935103244837,0.441747572815534,295.0,71.60194174757282
2025,120,5,logistic_fixed_030,0.3,412,73,8,5,65,334,0.1095890410958904,0.6153846153846154,0.014749262536873156,0.03155339805825243,330.0,80.09708737864078
2025,120,5,residual_bayes,0.16666666666666666,412,73,25,52,48,287,0.3424657534246575,0.3246753246753247,0.15339233038348082,0.18689320388349515,292.0,70.87378640776699
2025,120,5,always_alarm,0.0,412,73,73,339,0,0,1.0,0.17718446601941748,1.0,1.0,339.0,82.28155339805825
2025,120,5,never_alarm,2.0,412,73,0,0,73,339,0.0,,0.0,0.0,365.0,88.59223300970875
2025,120,10,logistic_empirical,0.23032455774103822,412,73,18,37,55,302,0.2465753424657534,0.32727272727272727,0.10914454277286136,0.13349514563106796,587.0,142.4757281553398
2025,120,10,logistic_bayes,0.09090909090909091,412,73,64,267,9,72,0.8767123287671232,0.1933534743202417,0.7876106194690266,0.8033980582524272,357.0,86.6504854368932
2025,120,10,logistic_fixed_030,0.3,412,73,8,5,65,334,0.1095890410958904,0.6153846153846154,0.014749262536873156,0.03155339805825243,655.0,158.98058252427185
2025,120,10,residual_bayes,0.09090909090909091,412,73,44,150,29,189,0.6027397260273972,0.2268041237113402,0.4424778761061947,0.470873786407767,440.0,106.79611650485437
2025,120,10,always_alarm,0.0,412,73,73,339,0,0,1.0,0.17718446601941748,1.0,1.0,339.0,82.28155339805825
2025,120,10,never_alarm,2.0,412,73,0,0,73,339,0.0,,0.0,0.0,730.0,177.1844660194175
2025,120,20,logistic_empirical,0.11362989257385489,412,73,61,239,12,100,0.8356164383561644,0.20333333333333334,0.7050147492625368,0.7281553398058253,479.0,116.2621359223301
2025,120,20,logistic_bayes,0.047619047619047616,412,73,68,309,5,30,0.9315068493150684,0.18037135278514588,0.911504424778761,0.9150485436893204,409.0,99.27184466019418
2025,120,20,logistic_fixed_030,0.3,412,73,8,5,65,334,0.1095890410958904,0.6153846153846154,0.014749262536873156,0.03155339805825243,1305.0,316.74757281553394
2025,120,20,residual_bayes,0.047619047619047616,412,73,58,234,15,105,0.7945205479452054,0.19863013698630136,0.6902654867256637,0.7087378640776699,534.0,129.6116504854369
2025,120,20,always_alarm,0.0,412,73,73,339,0,0,1.0,0.17718446601941748,1.0,1.0,339.0,82.28155339805825
2025,120,20,never_alarm,2.0,412,73,0,0,73,339,0.0,,0.0,0.0,1460.0,354.368932038835
2025,120,50,logistic_empirical,0.014165065738037714,412,73,72,327,1,12,0.9863013698630136,0.18045112781954886,0.9646017699115044,0.9684466019417476,377.0,91.50485436893204
2025,120,50,logistic_bayes,0.0196078431372549,412,73,70,323,3,16,0.958904109589041,0.178117048346056,0.9528023598820059,0.9538834951456311,473.0,114.80582524271846
2025,120,50,logistic_fixed_030,0.3,412,73,8,5,65,334,0.1095890410958904,0.6153846153846154,0.014749262536873156,0.03155339805825243,3255.0,790.0485436893204
2025,120,50,residual_bayes,0.0196078431372549,412,73,69,311,4,28,0.9452054794520548,0.18157894736842106,0.9174041297935103,0.9223300970873787,511.0,124.02912621359224
2025,120,50,always_alarm,0.0,412,73,73,339,0,0,1.0,0.17718446601941748,1.0,1.0,339.0,82.28155339805825
2025,120,50,never_alarm,2.0,412,73,0,0,73,339,0.0,,0.0,0.0,3650.0,885.9223300970873
2025,180,1,logistic_empirical,0.46291402329334425,411,72,0,0,72,339,0.0,,0.0,0.0,72.0,17.51824817518248
2025,180,1,logistic_bayes,0.5,411,72,0,0,72,339,0.0,,0.0,0.0,72.0,17.51824817518248
2025,180,1,logistic_fixed_030,0.3,411,72,1,3,71,336,0.013888888888888888,0.25,0.008849557522123894,0.009732360097323601,74.0,18.004866180048662
2025,180,1,residual_bayes,0.5,411,72,0,0,72,339,0.0,,0.0,0.0,72.0,17.51824817518248
2025,180,1,always_alarm,0.0,411,72,72,339,0,0,1.0,0.17518248175182483,1.0,1.0,339.0,82.48175182481752
2025,180,1,never_alarm,2.0,411,72,0,0,72,339,0.0,,0.0,0.0,72.0,17.51824817518248
2025,180,2,logistic_empirical,0.38962878696142783,411,72,0,2,72,337,0.0,0.0,0.0058997050147492625,0.004866180048661801,146.0,35.523114355231144
2025,180,2,logistic_bayes,0.3333333333333333,411,72,0,2,72,337,0.0,0.0,0.0058997050147492625,0.004866180048661801,146.0,35.523114355231144
2025,180,2,logistic_fixed_030,0.3,411,72,1,3,71,336,0.013888888888888888,0.25,0.008849557522123894,0.009732360097323601,145.0,35.27980535279806
2025,180,2,residual_bayes,0.3333333333333333,411,72,1,1,71,338,0.013888888888888888,0.5,0.0029498525073746312,0.004866180048661801,143.0,34.79318734793188
2025,180,2,always_alarm,0.0,411,72,72,339,0,0,1.0,0.17518248175182483,1.0,1.0,339.0,82.48175182481752
2025,180,2,never_alarm,2.0,411,72,0,0,72,339,0.0,,0.0,0.0,144.0,35.03649635036496
2025,180,5,logistic_empirical,0.29475974957842055,411,72,1,3,71,336,0.013888888888888888,0.25,0.008849557522123894,0.009732360097323601,358.0,87.10462287104623
2025,180,5,logistic_bayes,0.16666666666666666,411,72,38,155,34,184,0.5277777777777778,0.19689119170984457,0.45722713864306785,0.46958637469586373,325.0,79.07542579075427
2025,180,5,logistic_fixed_030,0.3,411,72,1,3,71,336,0.013888888888888888,0.25,0.008849557522123894,0.009732360097323601,358.0,87.10462287104623
2025,180,5,residual_bayes,0.16666666666666666,411,72,8,15,64,324,0.1111111111111111,0.34782608695652173,0.04424778761061947,0.05596107055961071,335.0,81.50851581508516
2025,180,5,always_alarm,0.0,411,72,72,339,0,0,1.0,0.17518248175182483,1.0,1.0,339.0,82.48175182481752
2025,180,5,never_alarm,2.0,411,72,0,0,72,339,0.0,,0.0,0.0,360.0,87.59124087591242
2025,180,10,logistic_empirical,0.18495477290242113,411,72,25,81,47,258,0.3472222222222222,0.2358490566037736,0.23893805309734514,0.25790754257907544,551.0,134.0632603406326
2025,180,10,logistic_bayes,0.09090909090909091,411,72,69,304,3,35,0.9583333333333334,0.18498659517426275,0.8967551622418879,0.9075425790754258,334.0,81.26520681265207
2025,180,10,logistic_fixed_030,0.3,411,72,1,3,71,336,0.013888888888888888,0.25,0.008849557522123894,0.009732360097323601,713.0,173.4793187347932
2025,180,10,residual_bayes,0.09090909090909091,411,72,32,113,40,226,0.4444444444444444,0.2206896551724138,0.3333333333333333,0.35279805352798055,513.0,124.81751824817518
2025,180,10,always_alarm,0.0,411,72,72,339,0,0,1.0,0.17518248175182483,1.0,1.0,339.0,82.48175182481752
2025,180,10,never_alarm,2.0,411,72,0,0,72,339,0.0,,0.0,0.0,720.0,175.18248175182484
