sample_time,origin,actual,decision_status,abstain_reason,selected_candidate,forecast_status,forecast_reasons,forecast,forecast_lower,forecast_upper,exceedance_probability,alarm,alarm_probability,nowcast_at_origin,nowcast_at_sample,baseline_source,baseline_sulfur,previous_lab,hold_predicted,hold_feasible,selected_predicted,selected_exceedance,selected_dT6,gate_reasons
2026-02-12 10:00:00,2026-02-12 07:00:00,7.699999809265137,recommendation,,more_feed,ok,,8.789224878004077,6.445572503616097,10.560860146309729,0.18555474804770367,False,0.2,8.698449837806669,8.454258830203367,model.nowcast,8.698449837806669,8.699999809265137,8.789224878004077,True,8.889224878004077,,0.0,
2026-02-13 10:00:00,2026-02-13 07:00:00,8.899999618530273,recommendation,,more_feed,ok,,8.588879586699818,6.29864941099033,10.320131455008289,0.14846530889939535,False,0.2,8.790159616733044,8.276074924407308,model.nowcast,8.790159616733044,7.699999809265137,8.588879586699818,True,8.688879586699818,,0.0,
2026-02-14 10:00:00,2026-02-14 07:00:00,7.699999809265137,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.55025781966154,6.270326162567595,10.273724737014833,0.14171399454001354,False,0.2,8.276443475608216,8.336016365945511,model.nowcast,8.276443475608216,8.899999618530273,8.55025781966154,False,,,,cetane: измерение не свежее (stale)
2026-02-15 10:00:00,2026-02-15 07:00:00,8.199999809265137,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.333214499780498,6.1111575812493655,10.012932212216562,0.1023017891390876,False,0.2,8.287991141265131,8.758192578325383,model.nowcast,8.287991141265131,7.699999809265137,8.333214499780498,False,,,,cetane: измерение не свежее (stale)
2026-02-16 10:00:00,2026-02-16 07:00:00,7.800000190734863,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.51919052267025,6.247542979974341,10.236395236040295,0.1343273250207908,False,0.2,8.78702444650783,8.057084659376955,model.nowcast,8.78702444650783,8.199999809265137,8.51919052267025,False,,,,cetane: измерение не свежее (stale)
2026-02-17 10:00:00,2026-02-17 07:00:00,8.0,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.112589807400036,5.949362602674509,9.747836421245998,0.07584693381850893,False,0.2,8.155729275792668,8.087212552998757,model.nowcast,8.155729275792668,7.800000190734863,8.112589807400036,False,,,,cetane: измерение не свежее (stale)
2026-02-18 10:00:00,2026-02-18 07:00:00,8.800000190734863,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.466674412572905,6.209030323859757,10.173293506153483,0.12540029786426166,False,0.2,8.834824570331998,8.804098104509782,model.nowcast,8.834824570331998,8.0,8.466674412572905,False,,,,cetane: измерение не свежее (stale)
2026-02-19 10:00:00,2026-02-19 07:00:00,9.5,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.398338715836784,6.158916383892184,10.091183451370735,0.11529261792864798,False,0.2,8.432438690384526,9.08432389337458,model.nowcast,8.432438690384526,8.800000190734863,8.398338715836784,False,,,,cetane: измерение не свежее (stale)
2026-02-20 10:00:00,2026-02-20 07:00:00,7.400000095367432,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.708597819926082,6.386444701584821,10.463981172772362,0.17348068628418722,False,0.2,8.940982384185697,8.307391709984472,model.nowcast,8.940982384185697,9.5,8.708597819926082,False,,,,cetane: измерение не свежее (stale)
2026-02-21 10:00:00,2026-02-21 07:00:00,7.400000095367432,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,7.7275161971742925,5.666969114239511,9.285143908530113,0.05235852268979513,False,0.2,7.311438846876536,7.885371495717956,model.nowcast,7.311438846876536,7.400000095367432,7.7275161971742925,False,,,,cetane: измерение не свежее (stale)
2026-02-22 10:00:00,2026-02-22 07:00:00,7.800000190734863,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.177386203914907,5.9968809990640315,9.825693762601652,0.08191707653915326,False,0.2,8.332590818656467,8.095316700967572,model.nowcast,8.332590818656467,7.400000095367432,8.177386203914907,False,,,,cetane: измерение не свежее (stale)
2026-02-23 10:00:00,2026-02-23 07:00:00,10.399999618530273,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.250295263317263,6.050348811649464,9.913299028189318,0.09043780811537305,False,0.2,8.45483935477014,8.888303972732725,model.nowcast,8.45483935477014,7.800000190734863,8.250295263317263,False,,,,cetane: измерение не свежее (stale)
2026-02-24 10:00:00,2026-02-24 07:00:00,8.0,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.590285583199142,6.299680497633578,10.321820856815805,0.14871051236330923,False,0.2,8.614730878273841,8.614551620726548,model.nowcast,8.614730878273841,10.399999618530273,8.590285583199142,False,,,,cetane: измерение не свежее (stale)
